,JS_divergence
1665,0.057716563
1666,0.0408986
1667,0.09430373
1668,0.032935567
1669,0.061344184
1670,0.068297684
1671,0.074581295
1672,0.08339023
1673,0.11602671
1674,0.027642503
1675,0.07206389
1676,0.13392952
1677,0.095189214
1678,0.044561975
1679,0.20378461
1680,0.041529
1681,0.06801088
1682,0.046073925
1683,0.05005937
1684,0.114386775
1685,0.07120615
1686,0.12511268
1687,0.028556142
1688,0.03899402
1689,0.067307554
1690,0.10689299
1691,0.11119662
1692,0.070086464
1693,0.1261075
1694,0.09595
1695,0.05457133
1696,0.025764575
1697,0.04836911
1698,0.07640788
1699,0.08048118
1700,0.058915414
1701,0.0699507
1702,0.15444267
1703,0.038105465
1704,0.07885381
1705,0.07474896
1706,0.13734493
1707,0.04146829
1708,0.04644266
1709,0.05292391
1710,0.119150974
1711,0.059841067
1712,0.06043697
1713,0.06774083
1714,0.05255734
1715,0.045328766
1716,0.07136136
1717,0.042632014
1718,0.11062577
1719,0.1368767
1720,0.11204661
1721,0.09120642
1722,0.07801114
1723,0.037144832
1724,0.068504706
1725,0.12925261
1726,0.0649477
1727,0.102567315
1728,0.07667869
1729,0.154657
1730,0.13226292
1731,0.056129977
1732,0.024842452
1733,0.075666845
1734,0.08635773
1735,0.070149966
1736,0.066851646
1737,0.090844676
1738,0.08916527
1739,0.026956886
1740,0.05681137
1741,0.09042813
1742,0.09405613
1743,0.10381423
1744,0.038656116
1745,0.12091192
1746,0.12883425
1747,0.089806795
1748,0.0575044
1749,0.05091107
1750,0.07209028
1751,0.103673875
1752,0.10007078
1753,0.05772573
1754,0.11440799
1755,0.0501743
1756,0.03513491
1757,0.07058838
1758,0.09509915
1759,0.09752622
1760,0.0979601
1761,0.09332518
1762,0.06622462
1763,0.03550388
1764,0.019159917
1765,0.039648376
1766,0.03353738
1767,0.04635114
1768,0.06367628
1769,0.087778345
1770,0.063397005
1771,0.07731925
1772,0.086610384
1773,0.029038735
1774,0.08625364
1775,0.07322229
1776,0.08617975
1777,0.053257354
1778,0.13250917
1779,0.12746349
1780,0.07671076
1781,0.1184106
1782,0.040257886
1783,0.111896746
1784,0.10462144
1785,0.058001608
1786,0.07342891
1787,0.1760271
1788,0.066254795
1789,0.0808493
1790,0.034233876
1791,0.05615268
1792,0.07575988
1793,0.06598119
1794,0.09927274
1795,0.0935298
1796,0.058404975
1797,0.071745135
1798,0.06696149
1799,0.03918702
1800,0.06727175
1801,0.020979423
1802,0.083194286
1803,0.064662084
1804,0.07491432
1805,0.101456285
1806,0.090526745
1807,0.04395589
1808,0.04399948
1809,0.090182215
1810,0.0555356
1811,0.028044868
1812,0.06695685
1813,0.055345796
1814,0.046613004
1815,0.028560389
1816,0.10345054
1817,0.045080088
1818,0.050912615
1819,0.06536943
1820,0.09774603
1821,0.063170604
1822,0.08136272
1823,0.050193533
1824,0.16762075
1825,0.07517624
1826,0.08712392
1827,0.044225343
1828,0.089183256
1829,0.039569184
1830,0.060706574
1831,0.06977163
1832,0.075191036
1833,0.052501686
1834,0.1434425
1835,0.08070856
1836,0.041061956
1837,0.035532556
1838,0.08780303
1839,0.051433958
1840,0.04994043
1841,0.04258984
1842,0.087463796
1843,0.055685066
1844,0.06988899
1845,0.10791425
1846,0.061258666
1847,0.06550505
1848,0.09346409
1849,0.038988896
1850,0.07894006
1851,0.10566182
1852,0.09905969
1853,0.12558937
1854,0.057732917
1855,0.04415079
1856,0.056397695
1857,0.05173312
1858,0.04651329
1859,0.086763665
1860,0.0796863
1861,0.114670135
1862,0.04911021
1863,0.10372445
1864,0.04071441
1865,0.09066953
1866,0.048256777
1867,0.027524011
1868,0.059165906
1869,0.086348236
1870,0.14225303
1871,0.030818645
1872,0.08889438
1873,0.04536917
1874,0.0712681
1875,0.054897625
1876,0.038462244
1877,0.060321763
1878,0.07175889
1879,0.08602099
1880,0.07419379
1881,0.037424527
1882,0.04707852
1883,0.061214708
1884,0.08024759
1885,0.06425363
1886,0.07188259
1887,0.036948845
1888,0.08258734
1889,0.06095347
1890,0.028791318
1891,0.09369564
1892,0.03843023
1893,0.02398447
1894,0.05678637
1895,0.022502862
1896,0.16124552
1897,0.026380328
1898,0.09148175
1899,0.11594336
1900,0.120345056
1901,0.08293268
1902,0.06984087
1903,0.11547681
1904,0.042221595
1905,0.119387895
1906,0.117583334
1907,0.075618565
1908,0.07194127
1909,0.09428868
1910,0.06126955
1911,0.08101633
1912,0.050224185
1913,0.15638359
1914,0.09175846
1915,0.09306911
1916,0.052247286
1917,0.03294357
1918,0.11452493
1919,0.060722813
1920,0.0986071
1921,0.076940924
1922,0.06385281
1923,0.06814325
1924,0.20725091
1925,0.10762793
1926,0.077765696
1927,0.027681004
1928,0.043069925
1929,0.038176302
1930,0.035946693
1931,0.17381026
1932,0.08852686
1933,0.04165376
1934,0.097037196
1935,0.055353835
1936,0.11843639
1937,0.06877209
1938,0.13624668
1939,0.07840303
1940,0.039998136
1941,0.10096287
1942,0.060999103
1943,0.0841087
1944,0.09610303
1945,0.021433607
1946,0.13486597
1947,0.15250222
1948,0.035818443
1949,0.17314076
1950,0.061842315
1951,0.06836043
1952,0.04175505
1953,0.041468367
1954,0.101056784
1955,0.08410184
1956,0.07375401
1957,0.042668734
1958,0.09415293
1959,0.035086036
1960,0.13713071
1961,0.09456664
1962,0.10919062
1963,0.06864645
1964,0.10777947
1965,0.13288783
1966,0.031516053
1967,0.07554817
1968,0.07862972
1969,0.07639183
1970,0.03325258
1971,0.027175752
1972,0.04878625
1973,0.056571256
1974,0.045267954
1975,0.033756476
1976,0.12644404
1977,0.021153415
1978,0.056858417
1979,0.064952634
1980,0.06266929
1981,0.121884525
1982,0.03669096
1983,0.01377161
1984,0.054062597
1985,0.10676515
1986,0.08787422
1987,0.07923505
1988,0.11741102
1989,0.050022624
1990,0.089230455
1991,0.015252665
1992,0.17777704
1993,0.03229081
1994,0.028854407
1995,0.091206804
1996,0.052208953
1997,0.06776579
1998,0.073707715
1999,0.119745106
2000,0.04056403
2001,0.10470104
2002,0.097566545
2003,0.10509199
2004,0.114668354
2005,0.07459849
2006,0.04056495
2007,0.05153656
2008,0.11550524
2009,0.053144477
2010,0.1468458
2011,0.04394123
2012,0.06333992
2013,0.033446804
2014,0.11842576
2015,0.076250434
2016,0.07909072
2017,0.10225783
2018,0.044257045
2019,0.07809827
2020,0.033117622
2021,0.044486534
2022,0.13998643
2023,0.023328137
2024,0.0847472
2025,0.07201201
2026,0.06751693
2027,0.10340419
2028,0.15587527
2029,0.06075576
2030,0.056812886
2031,0.070520826
2032,0.052551202
2033,0.05222409
2034,0.041872032
2035,0.14621654
2036,0.041504964
2037,0.11600283
2038,0.05192083
2039,0.027418273
2040,0.06072613
2041,0.052666314
2042,0.15986487
2043,0.105781674
2044,0.15421674
2045,0.1487394
2046,0.07849779
2047,0.100136936
2048,0.08087243
2049,0.032980397
2050,0.09129679
2051,0.091229044
2052,0.0691754
2053,0.044840924
2054,0.10449572
2055,0.07795529
2056,0.16669998
2057,0.14978498
2058,0.12372421
2059,0.09201865
2060,0.09373966
2061,0.08181749
2062,0.10478519
2063,0.022482477
2064,0.110826
2065,0.032944866
2066,0.14867848
2067,0.034526754
2068,0.08249493
2069,0.12806775
2070,0.05183597
2071,0.063456446
2072,0.09390947
2073,0.055045705
2074,0.086046085
2075,0.14290628
2076,0.046483852
2077,0.12582986
2078,0.034610763
2079,0.04521547
2080,0.037680473
2081,0.04074016
2082,0.06122947
2083,0.040827863
2084,0.09770357
2085,0.0498696
2086,0.057060353
2087,0.111151285
2088,0.031650543
2089,0.16440707
2090,0.06233535
2091,0.090882644
2092,0.045799464
2093,0.04945045
2094,0.056709282
2095,0.12650925
2096,0.055894084
2097,0.04380212
2098,0.13118482
2099,0.07886482
2100,0.015646711
2101,0.06679198
2102,0.14518867
2103,0.099455
2104,0.07376663
2105,0.065160096
2106,0.04288502
2107,0.10763748
2108,0.08422233
2109,0.13285948
2110,0.05282154
2111,0.07596283
2112,0.049215272
2113,0.13071266
2114,0.038081303
2115,0.16208927
2116,0.058118574
2117,0.055065267
2118,0.045857627
2119,0.08133299
2120,0.053005096
2121,0.12190758
2122,0.11388488
2123,0.05128587
2124,0.0517231
2125,0.07499433
2126,0.13837205
2127,0.032137964
2128,0.042715356
2129,0.05275976
2130,0.20708326
2131,0.039142653
2132,0.0391232
2133,0.03738984
2134,0.047187544
2135,0.063334994
2136,0.09839596
2137,0.10789856
2138,0.04791626
2139,0.07305607
2140,0.10160102
2141,0.06163901
2142,0.023157174
2143,0.03918759
2144,0.116949126
2145,0.07007573
2146,0.064231284
2147,0.04041155
2148,0.057406962
2149,0.09776466
2150,0.06622015
2151,0.08887789
2152,0.07377717
2153,0.05220442
2154,0.09172806
2155,0.061622538
2156,0.11709787
2157,0.02753767
2158,0.03818638
2159,0.07568279
2160,0.0866728
2161,0.0486653
2162,0.084727384
2163,0.07608345
2164,0.024572402
2165,0.15159565
2166,0.0502973
2167,0.032979246
2168,0.17295074
2169,0.07368024
2170,0.06456014
2171,0.082737245
2172,0.13345826
2173,0.03659033
2174,0.093042165
2175,0.096294925
2176,0.0630139
2177,0.077724025
2178,0.13093379
2179,0.05139067
2180,0.0501675
2181,0.06712487
2182,0.05929588
2183,0.101093456
2184,0.06791771
2185,0.108939424
2186,0.16834801
2187,0.14279374
2188,0.06681894
2189,0.24979684
2190,0.084398136
2191,0.08563593
2192,0.06897888
2193,0.09782058
2194,0.1312591
2195,0.0525427
2196,0.05822529
2197,0.05277504
2198,0.06280799
2199,0.034630913
2200,0.13568363
2201,0.07085857
2202,0.039211407
2203,0.048967995
2204,0.11701847
2205,0.040411472
2206,0.05751127
2207,0.022898104
2208,0.07138192
2209,0.054110892
2210,0.058763675
2211,0.09959804
2212,0.05705423
2213,0.089175686
2214,0.06905742
2215,0.08408555
2216,0.036054026
2217,0.11613029
2218,0.1042847
2219,0.1727624
2220,0.04393083
2221,0.107568204
2222,0.027330201
2223,0.08746501
2224,0.04623687
2225,0.051847048
2226,0.067192264
2227,0.14322846
2228,0.045722455
2229,0.04713886
2230,0.06961035
2231,0.096891426
2232,0.08413872
2233,0.15685284
2234,0.122362986
2235,0.017442817
2236,0.026548397
2237,0.05338128
2238,0.12045873
2239,0.052332275
2240,0.07659993
2241,0.036718085
2242,0.07048431
2243,0.038035024
2244,0.06324361
2245,0.051108643
2246,0.18462
2247,0.07532518
2248,0.09049465
2249,0.11584209
2250,0.11357927
2251,0.061789326
2252,0.13228041
2253,0.05352792
2254,0.15132135
2255,0.033574786
2256,0.025597434
2257,0.029870875
2258,0.07489664
2259,0.056548543
2260,0.13904889
2261,0.09768498
2262,0.0671989
2263,0.06752008
2264,0.088964716
2265,0.13137844
2266,0.056056194
2267,0.063502796
2268,0.15426832
2269,0.052411288
2270,0.058372904
2271,0.038178205
2272,0.051417798
2273,0.046750847
2274,0.08482516
2275,0.067345485
2276,0.0646715
2277,0.077931166
2278,0.07228658
2279,0.07590863
2280,0.13310394
2281,0.056577645
2282,0.11054519
2283,0.06529623
2284,0.14265154
2285,0.05539781
2286,0.08717389
2287,0.05913829
2288,0.060338818
2289,0.0651084
2290,0.051126935
2291,0.15099698
2292,0.074153595
2293,0.056638785
2294,0.12067275
2295,0.13728228
2296,0.053444203
2297,0.15950312
2298,0.095432065
2299,0.053494602
2300,0.05387514
2301,0.10131827
2302,0.05254601
2303,0.08209589
2304,0.036864676
2305,0.07231489
2306,0.03412649
2307,0.055665784
2308,0.06727683
2309,0.10999116
2310,0.08013059
2311,0.07270467
2312,0.057360828
2313,0.10483357
2314,0.045997426
2315,0.0943794
2316,0.06501903
2317,0.056328475
2318,0.07072294
2319,0.058245264
2320,0.07165378
2321,0.06783077
2322,0.11732355
2323,0.10703507
2324,0.13435045
2325,0.04697089
2326,0.039827853
2327,0.078083515
2328,0.082044445
2329,0.10604042
2330,0.065194175
2331,0.04536089
2332,0.18098149
2333,0.09585266
2334,0.083863914
2335,0.09720971
2336,0.038420517
2337,0.046320237
2338,0.056697674
2339,0.039889343
2340,0.06669841
2341,0.07070818
2342,0.030915786
2343,0.043011934
2344,0.05152916
2345,0.0840469
2346,0.043054506
2347,0.038721662
2348,0.04434792
2349,0.12702426
2350,0.06689665
2351,0.0937021
2352,0.07889823
2353,0.06504756
2354,0.043491602
2355,0.062672764
2356,0.06071523
2357,0.028839238
2358,0.116729476
2359,0.03149068
2360,0.11751242
2361,0.119856365
2362,0.0428842
2363,0.03446176
2364,0.037775595
2365,0.04882957
2366,0.036664233
2367,0.036778264
2368,0.26066947
2369,0.0751055
2370,0.09120547
2371,0.0916872
2372,0.11165033
2373,0.14664574
2374,0.031351086
2375,0.0873874
2376,0.09665583
2377,0.043023698
2378,0.07410909
2379,0.042085554
2380,0.10082045
2381,0.3154791
2382,0.038961563
2383,0.050893173
2384,0.06838535
2385,0.03560049
2386,0.054280873
2387,0.024258237
2388,0.065842405
2389,0.048327126
2390,0.066563345
2391,0.043672115
2392,0.070067406
2393,0.035381142
2394,0.040772587
2395,0.052875012
2396,0.12778348
2397,0.052791484
2398,0.15249118
2399,0.079547636
2400,0.16180693
2401,0.057914995
2402,0.053128302
2403,0.11024344
2404,0.11069219
2405,0.06919368
2406,0.06538964
2407,0.14493284
2408,0.03265753
2409,0.09732199
2410,0.123325855
2411,0.099472225
2412,0.08659526
2413,0.016867328
2414,0.057084046
2415,0.037765525
2416,0.0756155
2417,0.040014967
2418,0.13372502
2419,0.048026133
2420,0.08674024
2421,0.016613744
2422,0.07871942
2423,0.026841626
2424,0.10916728
2425,0.110065915
2426,0.10006603
2427,0.06183172
2428,0.09430055
2429,0.05407636
2430,0.05737751
2431,0.11735457
2432,0.05763723
2433,0.066121474
2434,0.11410499
2435,0.049350046
2436,0.05877758
2437,0.055575676
2438,0.08826806
2439,0.030045489
2440,0.06656473
2441,0.046233237
2442,0.05213792
2443,0.11415351
2444,0.06523019
2445,0.10370347
2446,0.20571116
2447,0.044915106
2448,0.05338982
2449,0.024092006
2450,0.027055487
2451,0.03780128
2452,0.04446222
2453,0.050104678
2454,0.1220128
2455,0.033367537
2456,0.09683228
2457,0.13036716
2458,0.07338437
2459,0.10759003
2460,0.10740194
2461,0.04126437
2462,0.05069709
2463,0.16241544
2464,0.08867838
2465,0.063718915
2466,0.08250274
2467,0.032968722
2468,0.059654124
2469,0.07957732
2470,0.104163766
2471,0.100441724
2472,0.051046632
2473,0.104672536
2474,0.08898151
2475,0.0435678
2476,0.14665252
2477,0.11930008
2478,0.0868243
2479,0.04936978
2480,0.07562214
2481,0.06689222
2482,0.027479962
2483,0.14413503
2484,0.10119024
2485,0.05177827
2486,0.04332996
2487,0.1264424
2488,0.041343268
2489,0.05442275
2490,0.055639017
2491,0.11926669
2492,0.090159535
2493,0.051936477
2494,0.14519311
2495,0.06561901
2496,0.049851853
2497,0.06850366
2498,0.063751504
2499,0.063400805
2500,0.1008801
2501,0.04175722
2502,0.10268477
2503,0.060800374
2504,0.067886814
2505,0.053741995
2506,0.10087338
2507,0.049984522
2508,0.046021044
2509,0.009906177
2510,0.05635243
2511,0.06931016
2512,0.14533074
2513,0.0787366
2514,0.017385937
2515,0.07636298
2516,0.0633464
2517,0.062276833
2518,0.11302528
2519,0.09160176
2520,0.08552396
2521,0.040566795
2522,0.08021082
2523,0.10314542
2524,0.082696944
2525,0.03405609
2526,0.07651711
2527,0.09856288
2528,0.12244112
2529,0.08590864
2530,0.12332756
2531,0.06507248
2532,0.058711044
2533,0.103876844
2534,0.048022114
2535,0.049543597
2536,0.11163218
2537,0.066895515
2538,0.07592654
2539,0.07039586
2540,0.043877445
2541,0.08658245
2542,0.062023893
2543,0.12251197
2544,0.105520085
2545,0.066616714
2546,0.098677635
2547,0.081502005
2548,0.060800616
2549,0.03952887
2550,0.06856929
2551,0.0528808
2552,0.03938701
2553,0.14018661
2554,0.07618841
2555,0.066719614
2556,0.071520254
2557,0.14792857
2558,0.09744671
2559,0.14779036
2560,0.05752968
2561,0.096879005
2562,0.053671062
2563,0.09817363
2564,0.074896924
2565,0.08503932
2566,0.16786538
2567,0.019203678
2568,0.028668871
2569,0.089988165
2570,0.029406756
2571,0.0469981
2572,0.04357233
2573,0.039822325
2574,0.09351829
2575,0.073572084
2576,0.06539717
2577,0.09333022
2578,0.14615127
2579,0.034873046
2580,0.039326303
2581,0.06673111
2582,0.050175045
2583,0.10231771
2584,0.055479527
2585,0.043499924
2586,0.057221185
2587,0.09054831
2588,0.031574458
2589,0.051679045
2590,0.048083834
2591,0.12402471
2592,0.061743863
2593,0.07609722
2594,0.088777006
2595,0.10743953
2596,0.16211458
2597,0.05114723
2598,0.14702918
2599,0.083289474
2600,0.058768522
2601,0.02428415
2602,0.07686621
2603,0.097314924
2604,0.03640029
2605,0.07628088
2606,0.023774173
2607,0.030081734
2608,0.097270995
2609,0.09910936
2610,0.06001033
2611,0.10230024
2612,0.055255212
2613,0.045742422
2614,0.060141362
2615,0.026623612
2616,0.016693456
2617,0.028620655
2618,0.0677194
2619,0.17981566
2620,0.13784692
2621,0.07345204
2622,0.056408755
2623,0.05172311
2624,0.16935205
2625,0.049681365
2626,0.053953186
2627,0.10395871
2628,0.13600834
2629,0.10948269
2630,0.028210782
2631,0.06913312
2632,0.14252606
2633,0.12554479
2634,0.052716404
2635,0.04786261
2636,0.09936862
2637,0.12687919
2638,0.06547027
2639,0.08681445
2640,0.038802464
2641,0.094823696
2642,0.08914238
2643,0.050855473
2644,0.11110665
2645,0.036214016
2646,0.071242146
2647,0.11658794
2648,0.034582313
2649,0.038184933
2650,0.014201663
2651,0.0837059
2652,0.1464692
2653,0.09002453
2654,0.049139712
2655,0.04580776
2656,0.026579842
2657,0.04062473
2658,0.03883542
2659,0.01830049
2660,0.04471396
2661,0.028709717
2662,0.070972875
2663,0.18718168
2664,0.05108734
2665,0.06542748
2666,0.06719619
2667,0.058484986
2668,0.07388504
2669,0.035758477
2670,0.04562831
2671,0.057961807
2672,0.11233661
2673,0.075176746
2674,0.103624776
2675,0.05390826
2676,0.036433846
2677,0.018480003
2678,0.020462425
2679,0.08944666
2680,0.055644162
2681,0.096944645
2682,0.043683235
2683,0.07246055
2684,0.026596155
2685,0.052652083
2686,0.052344732
2687,0.044725545
2688,0.11230748
2689,0.048389215
2690,0.04689628
2691,0.13368669
2692,0.104969606
2693,0.17261696
2694,0.049020976
2695,0.04285542
2696,0.10725565
2697,0.05853489
2698,0.08593162
2699,0.08555873
2700,0.12358889
2701,0.06573208
2702,0.023934113
2703,0.077647306
2704,0.091807246
2705,0.05744744
2706,0.04848593
2707,0.044615746
2708,0.023484107
2709,0.037244484
2710,0.078018375
2711,0.06413108
2712,0.09274678
2713,0.04963483
2714,0.10660003
2715,0.13566953
2716,0.06832748
2717,0.08480166
2718,0.03825251
2719,0.056282572
2720,0.044813074
2721,0.021750828
2722,0.03449677
2723,0.087117344
2724,0.039401643
2725,0.06943316
2726,0.097123966
2727,0.10630219
2728,0.06814078
2729,0.061500356
2730,0.03648106
2731,0.053475462
2732,0.12975654
2733,0.05155488
2734,0.046517868
2735,0.086919956
2736,0.02825854
2737,0.038655065
2738,0.04075306
2739,0.05668505
2740,0.075957336
2741,0.0345411
2742,0.072515085
2743,0.06348727
2744,0.028082844
2745,0.10454932
2746,0.07645272
2747,0.06693442
2748,0.12400388
2749,0.022418102
2750,0.067615256
2751,0.0874406
2752,0.10608648
2753,0.11734096
2754,0.04766033
2755,0.04478725
2756,0.103324994
2757,0.1847767
2758,0.09481265
2759,0.02911741
2760,0.04795906
2761,0.04626923
2762,0.08463395
2763,0.041576892
2764,0.09512422
2765,0.02383351
2766,0.06423153
2767,0.026040219
2768,0.048384294
2769,0.06761755
2770,0.033050828
2771,0.014840243
2772,0.08457778
2773,0.13986011
2774,0.055755675
2775,0.065515265
2776,0.048152648
2777,0.14685509
2778,0.07544944
2779,0.03585391
2780,0.09216598
2781,0.041200265
2782,0.029242508
2783,0.09505974
2784,0.09425011
2785,0.078753695
2786,0.1560378
2787,0.12437841
2788,0.054942444
2789,0.063434094
2790,0.087934434
2791,0.08742135
2792,0.06018906
2793,0.12739483
2794,0.15672274
2795,0.0056933435
2796,0.055080675
2797,0.07705529
2798,0.1791924
2799,0.10560611
2800,0.13046427
2801,0.0848246
2802,0.05525598
2803,0.13127434
2804,0.023830717
2805,0.050152734
2806,0.047480166
2807,0.10098554
2808,0.047260173
2809,0.09449172
2810,0.2404969
2811,0.05165362
2812,0.047016352
2813,0.046743058
2814,0.077466756
2815,0.19100794
2816,0.058566697
2817,0.051834755
2818,0.09742826
2819,0.1267961
2820,0.10421632
2821,0.030158248
2822,0.15344739
2823,0.144919
2824,0.17341025
2825,0.0664704
2826,0.036907963
2827,0.108049385
2828,0.05546968
2829,0.046109185
2830,0.033704013
2831,0.14188902
2832,0.08184795
2833,0.045609623
2834,0.101630874
2835,0.09415728
2836,0.08290016
2837,0.057163276
2838,0.0650616
2839,0.032709364
2840,0.03052266
2841,0.061179247
2842,0.04548256
2843,0.08525525
2844,0.056225434
2845,0.046528116
2846,0.06384986
2847,0.14240783
2848,0.0803675
2849,0.059827697
2850,0.10089487
2851,0.09138273
2852,0.09571177
2853,0.0877465
2854,0.039462887
2855,0.08176929
2856,0.064703256
2857,0.10282116
2858,0.083096355
2859,0.045461927
2860,0.08202474
2861,0.08335093
2862,0.13093826
2863,0.035102554
2864,0.06454307
2865,0.0889316
2866,0.097294316
2867,0.052530684
2868,0.093669824
2869,0.102855995
2870,0.057392478
2871,0.080298215
2872,0.017991178
2873,0.036090724
2874,0.06329831
2875,0.050612632
2876,0.08486898
2877,0.14113541
2878,0.082740024
2879,0.031725563
2880,0.06874047
2881,0.08080581
2882,0.052424043
2883,0.04905534
2884,0.044767216
2885,0.049046382
2886,0.0503876
2887,0.060422167
2888,0.060838886
2889,0.112061284
2890,0.100195676
2891,0.089212134
2892,0.077649236
2893,0.06562284
2894,0.06120555
2895,0.14667194
2896,0.11477898
2897,0.037833557
2898,0.03465547
2899,0.032365844
2900,0.03826642
2901,0.09345068
2902,0.08136532
2903,0.0388996
2904,0.15922233
2905,0.13046011
2906,0.12585771
2907,0.074868284
2908,0.04843826
2909,0.08297418
2910,0.059780493
2911,0.052313402
2912,0.07993281
2913,0.09463894
2914,0.1306461
2915,0.07741436
2916,0.083631724
2917,0.07696645
2918,0.059493758
2919,0.11178912
2920,0.060854785
2921,0.08880227
2922,0.075306624
2923,0.10627903
2924,0.08080694
2925,0.07072038
2926,0.13167837
2927,0.09477242
2928,0.024723748
2929,0.03620579
2930,0.10828169
2931,0.017716547
2932,0.021166485
2933,0.045582954
2934,0.048300836
2935,0.07360394
2936,0.050624754
2937,0.036465503
2938,0.052494816
2939,0.029309934
2940,0.034192674
2941,0.090551324
2942,0.06244407
2943,0.061942026
2944,0.112248465
2945,0.1069157
2946,0.08317563
2947,0.05396033
2948,0.14558634
2949,0.0693559
2950,0.06809745
2951,0.048016693
2952,0.037125338
2953,0.108255394
2954,0.13346851
2955,0.037213482
2956,0.10371689
2957,0.050221756
2958,0.059998736
2959,0.120968446
2960,0.08521667
2961,0.044224977
2962,0.061297487
2963,0.047953032
2964,0.09015527
2965,0.07001941
2966,0.04858567
2967,0.06515826
2968,0.059279975
2969,0.10062072
2970,0.057663847
2971,0.06187098
2972,0.10199094
2973,0.14036742
2974,0.031060534
2975,0.032713383
2976,0.09204441
2977,0.12163226
2978,0.07461711
2979,0.038649805
2980,0.0825886
2981,0.081454396
2982,0.03448908
2983,0.15564747
2984,0.0686903
2985,0.092887014
2986,0.12360949
2987,0.10746225
2988,0.043503005
2989,0.043497078
2990,0.055710763
2991,0.05008302
2992,0.04209108
2993,0.043601103
2994,0.07719851
2995,0.09403528
2996,0.0853668
2997,0.05945798
2998,0.07461096
2999,0.08773864
3000,0.061322477
3001,0.07336166
3002,0.1763683
3003,0.1197999
3004,0.05438088
3005,0.06844241
3006,0.09533337
3007,0.058279384
3008,0.05541872
3009,0.061665185
3010,0.073561765
3011,0.016130228
3012,0.08980931
3013,0.020237435
3014,0.097641334
3015,0.029862516
3016,0.06639873
3017,0.09482184
3018,0.051735383
3019,0.23182192
3020,0.10759467
3021,0.11152227
3022,0.08747704
3023,0.07135166
3024,0.05987061
3025,0.035525642
3026,0.035252437
3027,0.11792955
3028,0.026200395
3029,0.018677458
3030,0.07905536
3031,0.06040562
3032,0.048798308
3033,0.021969356
3034,0.09773064
3035,0.074151255
3036,0.03610809
3037,0.06589821
3038,0.06569988
3039,0.05314851
3040,0.07988973
3041,0.04016274
3042,0.118069366
3043,0.08825575
3044,0.049880948
3045,0.031808898
3046,0.097546995
3047,0.045994367
3048,0.069606185
3049,0.073470384
3050,0.056925446
3051,0.038363118
3052,0.06269572
3053,0.0425659
3054,0.05355099
3055,0.115362436
3056,0.06548503
3057,0.03702338
3058,0.05701191
3059,0.17752235
3060,0.03235213
3061,0.03583921
3062,0.09074049
3063,0.07180284
3064,0.07875415
3065,0.078656144
3066,0.12483239
3067,0.084020406
3068,0.058106508
3069,0.12810819
3070,0.061430946
3071,0.047103193
3072,0.053404033
3073,0.024856959
3074,0.059743594
3075,0.11563791
3076,0.041171513
3077,0.013913168
3078,0.12516136
3079,0.06898424
3080,0.05596158
3081,0.05632843
3082,0.056882806
3083,0.06388282
3084,0.07817523
3085,0.11403575
3086,0.018388169
3087,0.03513595
3088,0.034918167
3089,0.06955044
3090,0.030165566
3091,0.04004603
3092,0.078315705
3093,0.11138954
3094,0.061199136
3095,0.038662557
3096,0.09275223
3097,0.074889086
3098,0.07771405
3099,0.067641385
3100,0.04391657
3101,0.052486703
3102,0.027072791
3103,0.075909235
3104,0.0966526
3105,0.117230594
3106,0.10399866
3107,0.0697815
3108,0.06577127
3109,0.050399613
3110,0.058996726
3111,0.05931227
3112,0.13813245
3113,0.042657197
3114,0.1150227
3115,0.082832366
3116,0.0543378
3117,0.06794073
3118,0.076826975
3119,0.069800854
3120,0.1149516
3121,0.08046125
3122,0.08517615
3123,0.10478331
3124,0.04824741
3125,0.06441909
3126,0.045502514
3127,0.04846574
3128,0.13733335
3129,0.08259126
3130,0.13256332
3131,0.06830803
3132,0.08240182
3133,0.032382846
3134,0.029884562
3135,0.033546142
3136,0.053923503
3137,0.054172974
3138,0.065146044
3139,0.12166067
3140,0.16291216
3141,0.070219025
3142,0.03068224
3143,0.034958135
3144,0.08927445
3145,0.042297825
3146,0.08996026
3147,0.10475318
3148,0.047733665
3149,0.061150096
3150,0.016102746
3151,0.074546754
3152,0.091908574
3153,0.09341512
3154,0.08593215
3155,0.13140324
3156,0.13876177
3157,0.1608954
3158,0.0908328
3159,0.05785451
3160,0.02090155
3161,0.040687397
3162,0.101822704
3163,0.08738352
3164,0.058672234
3165,0.06392838
3166,0.081100665
3167,0.08806822
3168,0.044038154
3169,0.10001069
3170,0.10452463
3171,0.068111986
3172,0.059678894
3173,0.03286915
3174,0.030949773
3175,0.055657808
3176,0.11169529
3177,0.15861517
3178,0.083716124
3179,0.09010126
3180,0.03554817
3181,0.109545805
3182,0.09192991
3183,0.08125654
3184,0.048089862
3185,0.06485656
3186,0.10102138
3187,0.0925855
3188,0.12055464
3189,0.1355564
3190,0.03051696
3191,0.044779927
3192,0.0389767
3193,0.12616003
3194,0.059856806
3195,0.10810012
3196,0.04415123
3197,0.048819207
3198,0.2112452
3199,0.03354816
3200,0.06637389
3201,0.041295532
3202,0.040335536
3203,0.041515775
3204,0.15373856
3205,0.0741496
3206,0.050118275
3207,0.058797702
3208,0.020637546
3209,0.07492759
3210,0.07397862
3211,0.047406353
3212,0.059787195
3213,0.026874442
3214,0.039995074
3215,0.06917466
3216,0.11356668
3217,0.13886285
3218,0.054780282
3219,0.1088888
