,JS_divergence
3226,0.48624164
3227,0.19565207
3228,0.3179421
3229,0.21334013
3230,0.5051934
3231,0.13283852
3232,0.23973173
3233,0.15451822
3234,0.49340498
3235,0.47114253
3236,0.53481984
3237,0.2038994
3238,0.43157005
3239,0.19739932
3240,0.31608748
3241,0.4875732
3242,0.3468903
3243,0.17466605
3244,0.5262219
3245,0.15059873
3246,0.24236661
3247,0.44745228
3248,0.22526363
3249,0.5303129
3250,0.21208419
3251,0.5582831
3252,0.24782354
3253,0.19300194
3254,0.22666746
3255,0.31315646
3256,0.4913221
3257,0.53582466
3258,0.46549383
3259,0.33835807
3260,0.43022555
3261,0.34446996
3262,0.45043492
3263,0.19583046
3264,0.4819731
3265,0.15162364
3266,0.10790916
3267,0.51460487
3268,0.22150823
3269,0.14521407
3270,0.19885975
3271,0.22118169
3272,0.23119041
3273,0.1803697
3274,0.14455906
3275,0.13569875
3276,0.50511104
3277,0.44025424
3278,0.19794217
3279,0.12559414
3280,0.23859614
3281,0.1801214
3282,0.17491381
3283,0.16148277
3284,0.5084301
3285,0.21185222
3286,0.18009326
3287,0.12687904
3288,0.17266986
3289,0.13432068
3290,0.20627412
3291,0.1351378
3292,0.16513813
3293,0.13750738
3294,0.49918634
3295,0.2789498
3296,0.52165055
3297,0.28958428
3298,0.27803385
3299,0.22575302
3300,0.21695207
3301,0.112250224
3302,0.19902617
3303,0.19669935
3304,0.30218726
3305,0.29947522
3306,0.1787414
3307,0.22319171
3308,0.20347115
3309,0.15233225
3310,0.256566
3311,0.40540996
3312,0.27592176
3313,0.17924093
3314,0.49644113
3315,0.52436113
3316,0.50030756
3317,0.27900034
3318,0.15037395
3319,0.24358039
3320,0.15104349
3321,0.3439663
3322,0.18373305
3323,0.19299296
3324,0.26460937
3325,0.20277287
3326,0.291242
3327,0.46305758
3328,0.19058836
3329,0.4315666
3330,0.22683948
3331,0.14522292
3332,0.24131322
3333,0.17966947
3334,0.16852115
3335,0.13107294
3336,0.13311678
3337,0.44875675
3338,0.18488565
3339,0.20435199
3340,0.29164928
3341,0.19113398
3342,0.47785488
3343,0.21506733
3344,0.15707609
3345,0.53296924
3346,0.17557383
3347,0.2024552
3348,0.53198004
3349,0.3956455
3350,0.15140037
3351,0.22939497
3352,0.47255477
3353,0.3002894
3354,0.2554146
3355,0.15052435
3356,0.3600759
3357,0.32248127
3358,0.5688257
3359,0.47904736
3360,0.24058929
3361,0.44424587
3362,0.20592098
3363,0.32025304
3364,0.27250433
3365,0.16912106
3366,0.18836781
3367,0.20473792
3368,0.12949347
3369,0.53144264
3370,0.27625263
3371,0.50585496
3372,0.22836232
3373,0.43453372
3374,0.4781525
3375,0.24269411
3376,0.49726692
3377,0.36956114
3378,0.1984182
3379,0.41545588
3380,0.13465121
3381,0.31253737
3382,0.26050663
3383,0.13609134
3384,0.21627799
3385,0.17334345
3386,0.35899243
3387,0.40492994
3388,0.2969959
3389,0.17509918
3390,0.43517646
3391,0.27541846
3392,0.5243785
3393,0.23742688
3394,0.29460096
3395,0.17188607
3396,0.14762866
3397,0.5220861
3398,0.19458544
3399,0.22102883
3400,0.5165391
3401,0.17602497
3402,0.31714207
3403,0.13311829
3404,0.23521084
3405,0.15048367
3406,0.2292396
3407,0.42631274
3408,0.17329478
3409,0.13195017
3410,0.31653935
3411,0.47609097
3412,0.1527451
3413,0.18159132
3414,0.21003406
3415,0.22477874
3416,0.3457278
3417,0.40236545
3418,0.17780542
3419,0.30003303
3420,0.2974192
3421,0.2851237
3422,0.2417255
3423,0.14905734
3424,0.53905493
3425,0.15808637
3426,0.2252166
3427,0.3049494
3428,0.327766
3429,0.20497006
3430,0.28828204
3431,0.272763
3432,0.14118281
3433,0.28499183
3434,0.17447588
3435,0.5283569
3436,0.44160348
3437,0.53651816
3438,0.3980896
3439,0.31672508
3440,0.20603323
3441,0.14920433
3442,0.5443522
3443,0.23884696
3444,0.2413809
3445,0.19328564
3446,0.1959199
3447,0.3760094
3448,0.1856947
3449,0.29399487
3450,0.39973557
3451,0.3889426
3452,0.28272069
3453,0.252796
3454,0.22157034
3455,0.4348492
3456,0.37593877
3457,0.18234831
3458,0.48688856
3459,0.37944752
3460,0.14607973
3461,0.48682952
3462,0.18670039
3463,0.5331943
3464,0.41904432
3465,0.2698558
3466,0.18995449
3467,0.1647412
3468,0.42461824
3469,0.14043921
3470,0.13348484
3471,0.2998014
3472,0.38901728
3473,0.41443938
3474,0.19005042
3475,0.36923727
3476,0.1517442
3477,0.308442
3478,0.45006007
3479,0.531421
3480,0.44479662
3481,0.17347127
3482,0.1591304
3483,0.36854386
3484,0.35484427
3485,0.26346028
3486,0.52298355
3487,0.21407747
3488,0.52447903
3489,0.16530102
3490,0.43911022
3491,0.17619817
3492,0.1454916
3493,0.16530484
3494,0.23922917
3495,0.18721925
3496,0.36235482
3497,0.19120641
3498,0.39137346
3499,0.3416403
3500,0.2011376
3501,0.1662448
3502,0.31884235
3503,0.18978536
3504,0.3033173
3505,0.17726688
3506,0.18328908
3507,0.34434593
3508,0.4425265
3509,0.18762591
3510,0.17682636
3511,0.16528329
3512,0.32294267
3513,0.1649901
3514,0.19647902
3515,0.08415142
3516,0.17325729
3517,0.52723813
3518,0.5194019
3519,0.21358708
3520,0.26230997
3521,0.1632025
3522,0.26100904
3523,0.23337159
3524,0.16595076
3525,0.24761915
3526,0.50043285
3527,0.30213276
3528,0.5298859
3529,0.30607373
3530,0.36661702
3531,0.19160527
3532,0.20275074
3533,0.18145421
3534,0.4261902
3535,0.20165512
3536,0.26475036
3537,0.17349595
3538,0.16163823
3539,0.481811
3540,0.14719155
3541,0.46440902
3542,0.24113092
3543,0.21970601
3544,0.19858122
3545,0.51366323
3546,0.42651206
3547,0.33920327
3548,0.14513965
3549,0.2469369
3550,0.17006937
3551,0.48576325
3552,0.14275716
3553,0.19610626
3554,0.15957043
3555,0.18395504
3556,0.17273575
3557,0.26906705
3558,0.40609264
3559,0.25008914
3560,0.19962418
3561,0.45588955
3562,0.17232914
3563,0.18662792
3564,0.22137159
3565,0.29871237
3566,0.27855235
3567,0.17789665
3568,0.17181984
3569,0.16393453
3570,0.26473218
3571,0.49943033
3572,0.31202257
3573,0.34700137
3574,0.23621409
3575,0.34422645
3576,0.5333854
3577,0.23672035
3578,0.22243538
3579,0.27047426
3580,0.23708478
3581,0.18549491
3582,0.15365417
3583,0.15376942
3584,0.47863743
3585,0.13108712
3586,0.11389145
3587,0.32736486
3588,0.2544923
3589,0.31443006
3590,0.498635
3591,0.3015095
3592,0.34473753
3593,0.16955322
3594,0.25084653
3595,0.3424865
3596,0.16409993
3597,0.31294274
3598,0.29786283
3599,0.49449193
3600,0.542759
3601,0.13898948
3602,0.26162836
3603,0.23187226
3604,0.2072933
3605,0.23042229
3606,0.18005425
3607,0.24268255
3608,0.29378527
3609,0.23337105
3610,0.24947236
3611,0.15303075
3612,0.12491058
3613,0.2765978
3614,0.28235504
3615,0.16659923
3616,0.21679156
3617,0.50346434
3618,0.2818085
3619,0.1422823
3620,0.42099345
3621,0.4860915
3622,0.36663043
3623,0.25395992
3624,0.18498412
3625,0.15043992
3626,0.1532438
3627,0.5518112
3628,0.2344262
3629,0.4402454
3630,0.1687267
3631,0.16410406
3632,0.11824907
3633,0.4869743
3634,0.16717745
3635,0.4725053
3636,0.39306748
3637,0.26557276
3638,0.15646619
3639,0.21475716
3640,0.23076008
3641,0.19834617
3642,0.37381953
3643,0.16888839
3644,0.08360606
3645,0.11307942
3646,0.29326993
3647,0.43322217
3648,0.18521082
3649,0.23130214
3650,0.407588
3651,0.27596208
3652,0.19853091
3653,0.1643832
3654,0.15615152
3655,0.40955162
3656,0.21778616
3657,0.17806333
3658,0.5468832
3659,0.2047557
3660,0.14085807
3661,0.43910563
3662,0.48012263
3663,0.36210173
3664,0.5001213
3665,0.21854632
3666,0.5217475
3667,0.2766603
3668,0.21977952
3669,0.489263
3670,0.11695741
3671,0.28337136
3672,0.22915846
3673,0.17759341
3674,0.14821814
3675,0.3047921
3676,0.44823295
3677,0.23019253
3678,0.50433767
3679,0.1642843
3680,0.43282595
3681,0.15354122
3682,0.4823789
3683,0.48981947
3684,0.17564453
3685,0.25431094
3686,0.16441756
3687,0.33829385
3688,0.5637779
3689,0.13827354
3690,0.23032343
3691,0.20521256
3692,0.53435194
3693,0.2379952
3694,0.12110962
3695,0.22109532
3696,0.15833236
3697,0.23043975
3698,0.14864764
3699,0.5324175
3700,0.44231087
3701,0.133906
3702,0.10529724
3703,0.44306815
3704,0.352654
3705,0.19009249
3706,0.43032646
3707,0.21752158
3708,0.26763487
3709,0.2897535
3710,0.16403136
3711,0.48170042
3712,0.21479537
3713,0.22498488
3714,0.23438883
3715,0.5034202
3716,0.47340795
3717,0.40466222
3718,0.20077182
3719,0.35564357
3720,0.49948192
3721,0.23625207
3722,0.1768352
3723,0.533983
3724,0.3057451
3725,0.19917923
3726,0.2108286
3727,0.089073434
3728,0.3749897
3729,0.16171917
3730,0.18205518
3731,0.15032776
3732,0.39314526
3733,0.23483983
3734,0.43630946
3735,0.2679402
3736,0.20832843
3737,0.21088283
3738,0.26456788
3739,0.4059275
3740,0.17339963
3741,0.35876724
3742,0.12434535
3743,0.29336712
3744,0.5267169
3745,0.08262865
3746,0.29391894
3747,0.21622223
3748,0.24514505
3749,0.2297613
3750,0.15007862
3751,0.15098701
3752,0.23674582
3753,0.47763747
3754,0.1904883
3755,0.4488873
3756,0.52859807
3757,0.31129822
3758,0.22213078
3759,0.2558217
3760,0.52745175
3761,0.16958226
3762,0.2873845
3763,0.3034614
3764,0.17252347
3765,0.34749067
3766,0.19879687
3767,0.33517438
3768,0.2334865
3769,0.21639085
3770,0.41916183
3771,0.41140044
3772,0.51535153
3773,0.20230746
3774,0.49131286
3775,0.34847593
3776,0.336627
3777,0.31049088
3778,0.4745824
3779,0.5232792
3780,0.17389795
3781,0.19213873
3782,0.47464657
3783,0.24163608
3784,0.1914078
3785,0.27642113
3786,0.520383
3787,0.51262546
3788,0.5039531
3789,0.29791534
3790,0.19513857
3791,0.3659594
3792,0.3296973
3793,0.33935344
3794,0.24077693
3795,0.44852835
3796,0.51518816
3797,0.16496062
3798,0.2404812
3799,0.25620228
3800,0.40176868
3801,0.37832063
3802,0.0956386
3803,0.16966054
3804,0.4480706
3805,0.45095652
3806,0.41172084
3807,0.24696311
3808,0.42472678
3809,0.19626287
3810,0.20142683
3811,0.50339746
3812,0.3453315
3813,0.16543879
3814,0.15923682
3815,0.51592517
3816,0.19476067
3817,0.17912018
3818,0.4995538
3819,0.48223263
3820,0.46243334
3821,0.17005713
3822,0.5168332
3823,0.25745893
3824,0.257091
3825,0.28769803
3826,0.3296799
3827,0.40471148
3828,0.45175788
3829,0.1774877
3830,0.35070038
3831,0.25133833
3832,0.17310697
3833,0.13702856
3834,0.31681597
3835,0.17962995
3836,0.14780456
3837,0.39101708
3838,0.20268913
3839,0.23992974
3840,0.5418786
3841,0.24398568
3842,0.20654832
3843,0.4678207
3844,0.48425302
3845,0.19951585
3846,0.30247927
3847,0.159729
3848,0.18532908
3849,0.20854077
3850,0.3750469
3851,0.20219043
3852,0.40731436
3853,0.16482328
3854,0.178233
3855,0.31187847
3856,0.30777848
3857,0.14968449
3858,0.1934096
3859,0.16474766
3860,0.45427763
3861,0.10125989
3862,0.5087776
3863,0.17743093
3864,0.36461374
3865,0.5360973
3866,0.48234707
3867,0.528697
3868,0.19861406
3869,0.08469887
3870,0.15400949
3871,0.17842081
3872,0.5100648
3873,0.19196099
3874,0.32194594
3875,0.15474409
3876,0.5331977
3877,0.23266053
3878,0.1748743
3879,0.17326999
3880,0.37591067
3881,0.13670647
3882,0.2671975
3883,0.49852473
3884,0.2956385
3885,0.39951128
3886,0.14681694
3887,0.30273828
3888,0.19491588
3889,0.2557034
3890,0.2755823
3891,0.53130555
3892,0.28992933
3893,0.48598087
3894,0.18213567
3895,0.27904364
3896,0.2629693
3897,0.18280861
3898,0.14876245
3899,0.15679261
3900,0.11700603
3901,0.14993489
3902,0.17429422
3903,0.099929005
3904,0.20120442
3905,0.35410562
3906,0.5305735
3907,0.53014624
3908,0.4410389
3909,0.45015997
3910,0.43097526
3911,0.12543564
3912,0.14467731
3913,0.1756492
3914,0.35952026
3915,0.20210236
3916,0.3456019
3917,0.19454315
3918,0.48456794
3919,0.15920213
3920,0.20337287
3921,0.379016
3922,0.25695917
3923,0.5044801
3924,0.21967933
3925,0.18302539
3926,0.22956482
3927,0.46739885
3928,0.18433955
3929,0.452545
3930,0.2730947
3931,0.51971984
3932,0.15533322
3933,0.24893582
3934,0.31095022
3935,0.29720142
3936,0.25627282
3937,0.23977447
3938,0.47179383
3939,0.105310455
3940,0.21426418
3941,0.38599628
3942,0.5137228
3943,0.15463969
3944,0.4943737
3945,0.24632294
3946,0.26181304
3947,0.1485163
3948,0.25204253
3949,0.31822634
3950,0.11225946
3951,0.14303124
3952,0.18114045
3953,0.2036992
3954,0.5120363
3955,0.17998976
3956,0.32368678
3957,0.07746281
3958,0.18355139
3959,0.50904465
3960,0.27759963
3961,0.17711529
3962,0.30550423
3963,0.16678053
3964,0.18764937
3965,0.4465989
3966,0.1966882
3967,0.41255638
3968,0.1586346
3969,0.21628337
3970,0.52171916
3971,0.15259656
3972,0.17460316
3973,0.25825316
3974,0.28939742
3975,0.4246462
3976,0.29952127
3977,0.2564542
3978,0.3287682
3979,0.24844511
3980,0.39863306
3981,0.49508435
3982,0.44594014
3983,0.27501735
3984,0.2705838
3985,0.520297
3986,0.26286426
3987,0.15070996
3988,0.43985602
3989,0.21642476
3990,0.18727791
3991,0.27213213
3992,0.1579704
3993,0.2912928
3994,0.21637395
3995,0.14139055
3996,0.19247015
3997,0.15283811
3998,0.5435709
3999,0.14898682
4000,0.24892816
4001,0.4188249
4002,0.17628385
4003,0.17411818
4004,0.148649
4005,0.4632023
4006,0.25732833
4007,0.5130825
4008,0.24631098
4009,0.20285688
4010,0.47628802
4011,0.20891023
4012,0.252872
4013,0.29442096
4014,0.15291686
4015,0.18985794
4016,0.49348712
4017,0.23802301
4018,0.277037
4019,0.4036659
4020,0.17481399
4021,0.4779842
4022,0.50701994
4023,0.25625312
4024,0.21193855
4025,0.34467423
4026,0.17572872
4027,0.16898492
4028,0.14678344
4029,0.22063951
4030,0.10961826
4031,0.26466328
4032,0.5091809
4033,0.23525554
4034,0.26913565
4035,0.4263997
4036,0.105238125
4037,0.4420113
4038,0.13996549
4039,0.12171418
4040,0.18675116
4041,0.452221
4042,0.1754121
4043,0.26200345
4044,0.45680073
4045,0.21839017
4046,0.46728444
4047,0.21942079
4048,0.2770574
4049,0.27774003
4050,0.20666933
4051,0.24076305
4052,0.19892049
4053,0.18163806
4054,0.12110495
4055,0.19838847
4056,0.15238577
4057,0.18093416
4058,0.2990707
4059,0.25588223
4060,0.20664585
4061,0.2801202
4062,0.31666237
4063,0.15870777
4064,0.3604995
4065,0.39093256
4066,0.15168497
4067,0.34219062
4068,0.14972822
4069,0.40784082
4070,0.17752564
4071,0.48995298
4072,0.40744397
4073,0.23974988
4074,0.17543599
4075,0.23306482
4076,0.18683168
4077,0.34998935
4078,0.5091176
4079,0.15512088
4080,0.23964572
4081,0.44003338
4082,0.54039454
4083,0.52316636
4084,0.20170161
4085,0.46702707
4086,0.21763769
4087,0.18269053
4088,0.4244578
4089,0.47127068
4090,0.18358335
4091,0.20822805
4092,0.22541472
4093,0.3221429
4094,0.24854133
4095,0.45830062
4096,0.22062278
4097,0.39596736
4098,0.28535604
4099,0.51725006
4100,0.5629551
4101,0.17744797
4102,0.21762708
4103,0.15088522
4104,0.27976334
4105,0.11880942
4106,0.1467616
4107,0.5050907
4108,0.24201646
4109,0.49649367
4110,0.19803461
4111,0.5192396
4112,0.4997759
4113,0.17215571
4114,0.5138908
4115,0.26386282
4116,0.21471913
4117,0.26584232
4118,0.41839305
4119,0.2932345
4120,0.50936496
4121,0.37675536
4122,0.20121995
4123,0.5255643
4124,0.15751243
4125,0.16522244
4126,0.16616333
4127,0.18960595
4128,0.08998439
4129,0.20061758
4130,0.49332494
4131,0.22430418
4132,0.49636298
4133,0.23299702
4134,0.46496195
4135,0.25468993
4136,0.2014117
4137,0.26774406
4138,0.46178734
4139,0.19345057
4140,0.41894472
4141,0.43104735
4142,0.22148466
4143,0.164769
4144,0.25092196
4145,0.13056324
4146,0.48964512
4147,0.19294068
4148,0.4220431
4149,0.3438356
4150,0.28844887
4151,0.20907517
4152,0.4911798
4153,0.12886052
4154,0.47900504
4155,0.42149687
4156,0.15190247
4157,0.2254087
4158,0.26880825
4159,0.26155886
4160,0.5002471
4161,0.39069915
4162,0.20870629
4163,0.29097056
4164,0.5284238
4165,0.16405685
4166,0.40108746
4167,0.20412809
4168,0.21072674
4169,0.53103566
4170,0.28746688
4171,0.1699611
4172,0.33367085
4173,0.3004904
4174,0.25202113
4175,0.4496931
4176,0.53265625
4177,0.42412353
4178,0.5363941
4179,0.55151296
4180,0.14523304
4181,0.48638815
4182,0.15971673
4183,0.52313507
4184,0.18150893
4185,0.1584968
4186,0.36182925
4187,0.27745572
4188,0.26523668
4189,0.19516559
4190,0.24486175
4191,0.16666716
4192,0.32172325
4193,0.38468897
4194,0.4493155
4195,0.40109196
4196,0.22212431
4197,0.15266885
4198,0.49718034
4199,0.13725677
4200,0.18646978
4201,0.23830721
4202,0.21555263
4203,0.32625175
4204,0.21041968
4205,0.24756947
4206,0.15331945
4207,0.15677671
4208,0.22834167
4209,0.17125246
4210,0.28675163
4211,0.33781558
4212,0.19303481
4213,0.4629178
4214,0.14393306
4215,0.20013967
4216,0.27893043
4217,0.1842218
4218,0.38359183
4219,0.51318914
4220,0.33225805
4221,0.18287416
4222,0.1543571
4223,0.16771531
4224,0.21105579
4225,0.29538906
4226,0.15946579
4227,0.30645955
4228,0.3956905
4229,0.11774639
4230,0.3877622
4231,0.36709854
4232,0.3432322
4233,0.24380052
4234,0.2565419
4235,0.31855926
4236,0.37251732
4237,0.12855645
4238,0.21717937
4239,0.24167919
4240,0.21128973
4241,0.519032
4242,0.31034356
4243,0.527481
4244,0.5293804
4245,0.4768474
4246,0.34058306
4247,0.41446066
4248,0.25314978
4249,0.21934618
4250,0.27677113
4251,0.3851335
4252,0.55589736
4253,0.13922885
4254,0.24404499
4255,0.38440245
4256,0.18867578
4257,0.15868235
4258,0.1752568
4259,0.24407983
4260,0.12044345
4261,0.23373201
4262,0.50414
4263,0.554955
4264,0.39911234
4265,0.17489415
4266,0.2687693
4267,0.14290264
4268,0.36416242
4269,0.15571864
4270,0.17638114
4271,0.3481136
4272,0.3357947
4273,0.19642931
4274,0.2582502
4275,0.2910661
4276,0.111391164
4277,0.29580426
4278,0.11402799
4279,0.45000237
4280,0.08993845
4281,0.5155856
4282,0.496505
4283,0.1712606
4284,0.36025447
4285,0.27972245
4286,0.20223916
4287,0.18998018
4288,0.26485062
4289,0.26931632
4290,0.2750982
4291,0.38104475
4292,0.51531476
4293,0.16483739
4294,0.1822267
4295,0.52647054
4296,0.2005386
4297,0.24481048
4298,0.1542086
4299,0.15710744
4300,0.15823206
4301,0.17350665
4302,0.51695955
4303,0.3139357
4304,0.38244605
4305,0.2855987
4306,0.25814632
4307,0.11314501
4308,0.27596104
4309,0.18861067
4310,0.25331712
4311,0.50135636
4312,0.21909237
4313,0.45199493
4314,0.24964008
4315,0.16945371
4316,0.12787883
4317,0.15662125
4318,0.21001425
4319,0.31967676
4320,0.13006231
4321,0.22858974
4322,0.4289785
4323,0.24814306
4324,0.08312909
4325,0.19801894
4326,0.18253258
4327,0.5354354
4328,0.1356998
4329,0.39699957
4330,0.16231285
4331,0.16557592
4332,0.41541025
4333,0.43345577
4334,0.45124465
4335,0.39863276
4336,0.41517788
4337,0.20609677
4338,0.16007468
4339,0.30215758
4340,0.26921663
4341,0.3045063
4342,0.18911639
4343,0.27386698
4344,0.2042383
4345,0.46714556
4346,0.25447407
4347,0.2832967
4348,0.13145268
4349,0.16891725
4350,0.3673501
4351,0.17993589
4352,0.39032567
4353,0.26531214
4354,0.12068483
4355,0.25332996
4356,0.21648261
4357,0.27062207
4358,0.5213431
4359,0.19059542
4360,0.55251014
4361,0.32513866
4362,0.3200614
4363,0.19559884
4364,0.20569083
4365,0.19441299
4366,0.54583883
4367,0.12705047
4368,0.46442986
4369,0.56632173
4370,0.19279389
4371,0.21783671
4372,0.20740247
4373,0.31735364
4374,0.28526074
4375,0.45650014
4376,0.392029
4377,0.17250365
4378,0.23003025
4379,0.2785254
4380,0.18730068
4381,0.3929984
4382,0.5064718
4383,0.18451145
4384,0.3003503
4385,0.16887657
4386,0.26952344
4387,0.26427808
4388,0.47775435
4389,0.20492192
4390,0.26723313
4391,0.15200822
4392,0.23598242
4393,0.26052937
4394,0.32423908
4395,0.19715214
4396,0.25172305
4397,0.14259072
4398,0.26516533
4399,0.41939062
4400,0.18277478
4401,0.1418058
4402,0.4043126
4403,0.43749994
4404,0.45993295
4405,0.4088925
4406,0.16397962
4407,0.5526756
4408,0.39750406
4409,0.2637278
4410,0.16298085
4411,0.4009066
4412,0.38186833
4413,0.21395287
4414,0.20880088
4415,0.33417168
4416,0.20303907
4417,0.2821725
4418,0.21652856
4419,0.40896696
4420,0.14402698
4421,0.36273527
4422,0.5150883
4423,0.55291677
4424,0.111248255
4425,0.13193291
4426,0.17739908
4427,0.32219207
4428,0.16662103
4429,0.5190567
4430,0.13172893
4431,0.21483172
4432,0.33939692
4433,0.13660163
4434,0.44403428
4435,0.5410812
4436,0.29304886
4437,0.12995446
4438,0.3077212
4439,0.50644726
4440,0.18307588
4441,0.19878796
4442,0.30506977
4443,0.3977781
4444,0.22768545
4445,0.1979778
4446,0.17131607
4447,0.22361147
4448,0.41346925
4449,0.5181908
4450,0.30898687
4451,0.17562994
4452,0.15432826
4453,0.39875364
4454,0.21334879
4455,0.16241172
4456,0.24234617
4457,0.5057819
4458,0.32499298
4459,0.07809947
4460,0.17528698
4461,0.3726316
4462,0.5286726
4463,0.46900237
4464,0.2819848
4465,0.36769292
4466,0.23714998
4467,0.28013477
4468,0.15547141
4469,0.48361266
4470,0.12686488
4471,0.463138
4472,0.30788195
4473,0.1667616
4474,0.17088446
4475,0.48630324
4476,0.28321138
4477,0.5622816
4478,0.37361765
4479,0.51161003
4480,0.16898075
4481,0.24789688
4482,0.35095835
4483,0.16272163
4484,0.2238831
4485,0.49539804
4486,0.18760869
4487,0.4977226
4488,0.22796208
4489,0.50084203
4490,0.2039251
4491,0.3431316
4492,0.19443117
4493,0.17883179
4494,0.13129745
4495,0.35796285
4496,0.5199561
4497,0.36090788
4498,0.16765746
4499,0.2971647
4500,0.5119333
4501,0.31792927
4502,0.52458364
4503,0.16950637
4504,0.23749912
4505,0.42714235
4506,0.22458524
4507,0.19296277
4508,0.14962235
4509,0.24694845
4510,0.46369445
4511,0.3844079
4512,0.18096551
4513,0.4090076
4514,0.17269766
4515,0.33012906
4516,0.12030779
4517,0.1746771
4518,0.27165556
4519,0.18200904
4520,0.19438574
4521,0.5049348
4522,0.16959265
4523,0.4010483
4524,0.3091265
4525,0.38725644
4526,0.32172555
4527,0.3571269
4528,0.24915808
4529,0.5022486
4530,0.32393336
4531,0.18933415
4532,0.18779063
4533,0.14366484
4534,0.19638234
4535,0.2287917
4536,0.22994332
4537,0.4750224
4538,0.21979627
4539,0.17162742
4540,0.4523539
4541,0.29076645
4542,0.44161057
4543,0.19718751
4544,0.21537699
4545,0.29559755
4546,0.22718585
4547,0.1910887
4548,0.49063164
4549,0.3715278
4550,0.26435745
4551,0.22077814
4552,0.520654
4553,0.23297608
4554,0.15856594
4555,0.45250487
4556,0.20584106
4557,0.14025256
4558,0.3529009
4559,0.18542463
4560,0.23363787
4561,0.4827852
4562,0.24649663
4563,0.20441204
4564,0.2791481
4565,0.55172276
4566,0.4986468
4567,0.2034896
4568,0.21628834
4569,0.19870411
4570,0.1848934
4571,0.19899644
4572,0.3658176
4573,0.4685474
4574,0.3484811
4575,0.26828802
4576,0.24525626
4577,0.47253415
4578,0.3502336
4579,0.29113963
4580,0.27237624
4581,0.2708752
4582,0.13174298
4583,0.43373778
4584,0.22902992
4585,0.20037466
4586,0.2927546
4587,0.22422877
4588,0.55010796
4589,0.45548955
4590,0.21968976
4591,0.16004731
4592,0.5133368
4593,0.34687978
4594,0.18946257
4595,0.20253703
4596,0.20937967
4597,0.4568286
4598,0.18275195
4599,0.17626096
4600,0.20266584
4601,0.20060205
4602,0.5184219
4603,0.20077279
4604,0.21963122
4605,0.14088088
4606,0.234613
4607,0.26221097
4608,0.48955017
4609,0.08683231
4610,0.20332816
4611,0.14432356
4612,0.42558235
4613,0.24562521
4614,0.2471612
4615,0.27585304
4616,0.41627783
4617,0.071501166
4618,0.42530602
4619,0.23143584
4620,0.48826247
4621,0.16388258
4622,0.4423464
4623,0.23467755
4624,0.47954062
4625,0.17312431
4626,0.22104493
4627,0.29530445
4628,0.46225005
4629,0.40229166
4630,0.46222943
4631,0.5019808
4632,0.1483731
4633,0.15482244
4634,0.48475373
4635,0.5146247
4636,0.24283211
4637,0.47025725
4638,0.38108486
4639,0.18855411
4640,0.37439007
4641,0.27812523
4642,0.35825452
4643,0.48044562
4644,0.28644434
4645,0.18763769
4646,0.16457842
4647,0.13242617
4648,0.22752495
4649,0.14705764
4650,0.26138544
4651,0.1526261
4652,0.18347539
4653,0.20557642
4654,0.30398914
4655,0.23281783
4656,0.117850885
4657,0.13299404
4658,0.27681366
4659,0.43617612
4660,0.09213434
4661,0.52269405
4662,0.55234385
4663,0.18093449
4664,0.33701113
4665,0.52248573
4666,0.15564126
4667,0.20503217
4668,0.27558094
4669,0.17051548
4670,0.28690815
4671,0.5494752
4672,0.16857086
4673,0.31534797
4674,0.45753366
4675,0.4496044
4676,0.286302
4677,0.28122827
4678,0.22123319
4679,0.1726359
4680,0.48690403
4681,0.23039797
4682,0.22362334
4683,0.18412188
4684,0.17642608
4685,0.2714473
4686,0.15482205
4687,0.19160914
4688,0.2182984
4689,0.246644
4690,0.18311474
4691,0.19848819
4692,0.18201536
4693,0.3815279
4694,0.5096352
4695,0.2534637
4696,0.4688041
4697,0.20260327
4698,0.25099504
4699,0.3079898
4700,0.38701567
4701,0.2477357
4702,0.19474292
4703,0.2840119
4704,0.14904281
4705,0.17279834
4706,0.1920224
4707,0.11980787
4708,0.5378315
4709,0.22237158
4710,0.2822346
4711,0.31168902
4712,0.48258284
4713,0.10364626
4714,0.5342411
4715,0.41805345
4716,0.39605868
4717,0.35535192
4718,0.20848525
4719,0.224061
4720,0.20177728
4721,0.21622448
4722,0.28702295
4723,0.1644544
4724,0.3546855
4725,0.31819922
4726,0.32769033
4727,0.16280687
4728,0.08210549
4729,0.41065258
4730,0.34122163
4731,0.39785483
4732,0.54862815
4733,0.15985218
4734,0.49169457
4735,0.12564686
4736,0.4955659
4737,0.1731802
4738,0.33616698
4739,0.3324529
4740,0.50165325
4741,0.0759556
4742,0.17236671
4743,0.24338469
4744,0.20740843
4745,0.23188004
4746,0.18703802
4747,0.44237554
4748,0.22474165
4749,0.3323177
4750,0.34981588
4751,0.4878444
4752,0.18063343
4753,0.17500204
4754,0.18139714
4755,0.3458715
4756,0.18379655
4757,0.33380798
4758,0.24381554
4759,0.37691116
4760,0.23201212
4761,0.20395662
4762,0.19043827
4763,0.5153478
4764,0.45023286
4765,0.39706182
4766,0.5333506
4767,0.4698648
4768,0.39359444
4769,0.18579449
4770,0.27630213
4771,0.1432594
4772,0.20061314
4773,0.33314735
4774,0.50757325
4775,0.2089355
4776,0.23456502
4777,0.46932596
4778,0.3208825
4779,0.31874275
4780,0.18268211
4781,0.4910252
4782,0.24175155
4783,0.24318205
4784,0.27183652
